turbine_id,line_id,section_id,diameter,length,thickness,mass,cost_rate
15,A,chain_bottom,0.118,261.7,0,72.87,0
15,B,chain_bottom,0.13,257.5,0,87.03,0
15,C,chain_bottom,0.132,237.9,0,82.91,0
16,A,chain_bottom,0.116,265.4,0,71.43,0
16,B,chain_bottom,0.134,248.2,0,89.14,0
16,C,chain_bottom,0.132,239.7,0,83.53,0
17,A,chain_bottom,0.165,216.2,0,117.71,0
17,B,chain_bottom,0.127,228.3,0,73.64,0
17,C,chain_bottom,0.121,219.6,0,64.3,0
18,A,chain_bottom,0.157,231.3,0,114.02,0
18,B,chain_bottom,0.12,244.8,0,70.5,0
18,C,chain_bottom,0.115,243.6,0,64.42,0
19,A,chain_bottom,0.153,239.7,0,112.21,0
19,B,chain_bottom,0.115,254.1,0,67.21,0
19,C,chain_bottom,0.113,253.2,0,64.67,0
20,A,chain_bottom,0.149,247.7,0,110,0
20,B,chain_bottom,0.113,258.7,0,66.06,0
20,C,chain_bottom,0.111,259.6,0,63.98,0
21,A,chain_bottom,0.144,256.8,0,106.5,0
21,B,chain_bottom,0.111,262.1,0,64.59,0
21,C,chain_bottom,0.111,262,0,64.56,0
22,A,chain_bottom,0.142,261.3,0,105.39,0
22,B,chain_bottom,0.107,268.2,0,61.42,0
22,C,chain_bottom,0.11,265.2,0,64.18,0
23,A,chain_bottom,0.141,263.4,0,104.73,0
23,B,chain_bottom,0.107,268.8,0,61.55,0
23,C,chain_bottom,0.109,269.8,0,64.1,0
24,A,chain_bottom,0.141,263.3,0,104.68,0
24,B,chain_bottom,0.108,266.8,0,62.24,0
24,C,chain_bottom,0.108,272.5,0,63.56,0
25,A,chain_bottom,0.142,261.5,0,105.47,0
25,B,chain_bottom,0.107,268.8,0,61.54,0
25,C,chain_bottom,0.108,272,0,63.46,0
26,A,chain_bottom,0.143,258.9,0,105.87,0
26,B,chain_bottom,0.115,254.4,0,67.28,0
26,C,chain_bottom,0.108,271.8,0,63.41,0
27,A,chain_bottom,0.151,243.9,0,111.23,0
27,B,chain_bottom,0.121,242.8,0,71.1,0
27,C,chain_bottom,0.111,260.8,0,64.27,0
28,A,chain_bottom,0.111,274.9,0,67.73,0
28,B,chain_bottom,0.125,268.5,0,83.91,0
28,C,chain_bottom,0.113,272.5,0,69.6,0
29,A,chain_bottom,0.11,277.4,0,67.13,0
29,B,chain_bottom,0.122,273.8,0,81.5,0
29,C,chain_bottom,0.113,271.3,0,69.28,0
30,A,chain_bottom,0.109,277.9,0,66.05,0
30,B,chain_bottom,0.122,274.4,0,81.67,0
30,C,chain_bottom,0.112,273.6,0,68.64,0
31,A,chain_bottom,0.111,274.9,0,67.73,0
31,B,chain_bottom,0.122,275.3,0,81.95,0
31,C,chain_bottom,0.117,264.6,0,72.45,0
32,A,chain_bottom,0.114,268.4,0,69.76,0
32,B,chain_bottom,0.124,270.2,0,83.08,0
32,C,chain_bottom,0.125,252.4,0,78.88,0
33,A,chain_bottom,0.121,253.8,0,74.31,0
33,B,chain_bottom,0.129,260.7,0,86.78,0
33,C,chain_bottom,0.136,230.5,0,85.25,0
34,A,chain_bottom,0.133,229.6,0,81.24,0
34,B,chain_bottom,0.14,234.1,0,91.78,0
34,C,chain_bottom,0.144,214.6,0,89.01,0
35,A,chain_bottom,0.118,261.1,0,72.71,0
35,B,chain_bottom,0.142,230.7,0,93.04,0
35,C,chain_bottom,0.144,216,0,89.57,0
36,A,chain_bottom,0.117,262.4,0,71.84,0
36,B,chain_bottom,0.138,239.4,0,91.17,0
36,C,chain_bottom,0.144,215.4,0,89.32,0
37,A,chain_bottom,0.141,263,0,104.58,0
37,B,chain_bottom,0.111,262,0,64.55,0
37,C,chain_bottom,0.108,274.6,0,64.06,0
38,A,chain_bottom,0.159,228.4,0,115.49,0
38,B,chain_bottom,0.111,261.7,0,64.49,0
38,C,chain_bottom,0.108,270.9,0,63.2,0
39,A,chain_bottom,0.142,261.1,0,105.28,0
39,B,chain_bottom,0.104,273.7,0,59.2,0
39,C,chain_bottom,0.109,270.6,0,64.29,0
40,A,chain_bottom,0.145,255.6,0,107.46,0
40,B,chain_bottom,0.106,271.1,0,60.93,0
40,C,chain_bottom,0.106,282.3,0,63.43,0
1,A,polyester,0.205,1005.5,0,28.69,0
1,B,polyester,0.205,1095.7,0,31.27,0
1,C,polyester,0.205,1176.9,0,33.58,0
2,A,polyester,0.207,978.9,0,28.48,0
2,B,polyester,0.205,1101.3,0,31.42,0
2,C,polyester,0.205,1134.6,0,32.37,0
3,A,polyester,0.207,975,0,28.37,0
3,B,polyester,0.205,1050.1,0,29.96,0
3,C,polyester,0.205,1153.5,0,32.92,0
4,A,polyester,0.205,1083.8,0,30.93,0
4,B,polyester,0.207,960.5,0,27.94,0
4,C,polyester,0.205,1010.4,0,28.83,0
5,A,polyester,0.207,1028.1,0,29.91,0
5,B,polyester,0.207,902.1,0,26.25,0
5,C,polyester,0.207,950.1,0,27.64,0
6,A,polyester,0.207,996.3,0,28.99,0
6,B,polyester,0.207,938.6,0,27.31,0
6,C,polyester,0.207,885.3,0,25.76,0
7,A,polyester,0.207,1032,0,30.03,0
7,B,polyester,0.207,967.5,0,28.15,0
7,C,polyester,0.207,918.1,0,26.71,0
8,A,polyester,0.205,1077.8,0,30.76,0
8,B,polyester,0.205,1014.3,0,28.94,0
8,C,polyester,0.207,930.2,0,27.06,0
9,A,polyester,0.205,1018.3,0,29.06,0
9,B,polyester,0.205,1020.7,0,29.13,0
9,C,polyester,0.205,1017.5,0,29.03,0
10,A,polyester,0.207,989.5,0,28.79,0
10,B,polyester,0.205,1021.7,0,29.16,0
10,C,polyester,0.205,1005.7,0,28.7,0
11,A,polyester,0.207,943.6,0,27.45,0
11,B,polyester,0.207,989,0,28.77,0
11,C,polyester,0.207,878.3,0,25.55,0
12,A,polyester,0.207,931.9,0,27.11,0
12,B,polyester,0.207,910.9,0,26.5,0
12,C,polyester,0.207,934.6,0,27.19,0
13,A,polyester,0.207,897.2,0,26.1,0
13,B,polyester,0.207,943.6,0,27.45,0
13,C,polyester,0.207,926.2,0,26.95,0
14,A,polyester,0.207,893.2,0,25.99,0
14,B,polyester,0.207,923.9,0,26.88,0
14,C,polyester,0.207,961.3,0,27.97,0
15,A,polyester,0.207,908.9,0,26.45,0
15,B,polyester,0.207,937.4,0,27.27,0
15,C,polyester,0.205,1019.3,0,29.09,0
16,A,polyester,0.207,891.9,0,25.95,0
16,B,polyester,0.207,979.6,0,28.5,0
16,C,polyester,0.205,1012,0,28.88,0
17,A,polyester,0.205,1164,0,33.21,0
17,B,polyester,0.205,1054.8,0,30.1,0
17,C,polyester,0.205,1088.2,0,31.05,0
18,A,polyester,0.205,1087.1,0,31.02,0
18,B,polyester,0.207,980.6,0,28.53,0
18,C,polyester,0.207,983,0,28.6,0
19,A,polyester,0.205,1046.2,0,29.85,0
19,B,polyester,0.207,938.5,0,27.3,0
19,C,polyester,0.207,941,0,27.38,0
20,A,polyester,0.207,1007.3,0,29.31,0
20,B,polyester,0.207,918.2,0,26.72,0
20,C,polyester,0.207,913.1,0,26.57,0
21,A,polyester,0.207,962.2,0,28,0
21,B,polyester,0.207,902.5,0,26.26,0
21,C,polyester,0.207,903,0,26.27,0
22,A,polyester,0.207,940.8,0,27.37,0
22,B,polyester,0.207,874.6,0,25.45,0
22,C,polyester,0.207,889,0,25.86,0
23,A,polyester,0.207,931.1,0,27.09,0
23,B,polyester,0.207,872.1,0,25.37,0
23,C,polyester,0.207,869.1,0,25.29,0
24,A,polyester,0.207,931.5,0,27.1,0
24,B,polyester,0.207,881.1,0,25.64,0
24,C,polyester,0.207,857,0,24.93,0
25,A,polyester,0.207,940.1,0,27.35,0
25,B,polyester,0.207,872.2,0,25.38,0
25,C,polyester,0.207,859,0,24.99,0
26,A,polyester,0.207,952.2,0,27.7,0
26,B,polyester,0.207,937.5,0,27.28,0
26,C,polyester,0.207,859.8,0,25.02,0
27,A,polyester,0.207,1026.1,0,29.85,0
27,B,polyester,0.207,990,0,28.8,0
27,C,polyester,0.207,908.1,0,26.42,0
28,A,polyester,0.207,848.7,0,24.69,0
28,B,polyester,0.207,887,0,25.81,0
28,C,polyester,0.207,859.8,0,25.01,0
29,A,polyester,0.207,837.3,0,24.36,0
29,B,polyester,0.207,862.1,0,25.08,0
29,C,polyester,0.207,865.2,0,25.17,0
30,A,polyester,0.207,834.3,0,24.27,0
30,B,polyester,0.207,859.7,0,25.01,0
30,C,polyester,0.207,854.7,0,24.87,0
31,A,polyester,0.207,848.7,0,24.69,0
31,B,polyester,0.207,855.9,0,24.9,0
31,C,polyester,0.207,895.9,0,26.07,0
32,A,polyester,0.207,878,0,25.55,0
32,B,polyester,0.207,879,0,25.57,0
32,C,polyester,0.207,953,0,27.73,0
33,A,polyester,0.207,944.1,0,27.47,0
33,B,polyester,0.207,923.1,0,26.86,0
33,C,polyester,0.205,1054,0,30.08,0
34,A,polyester,0.205,1054.2,0,30.08,0
34,B,polyester,0.205,1043.6,0,29.78,0
34,C,polyester,0.205,1127.8,0,32.18,0
35,A,polyester,0.207,911.3,0,26.52,0
35,B,polyester,0.205,1060.4,0,30.26,0
35,C,polyester,0.205,1122.6,0,32.03,0
36,A,polyester,0.207,905.2,0,26.34,0
36,B,polyester,0.205,1020.4,0,29.12,0
36,C,polyester,0.205,1124.9,0,32.1,0
37,A,polyester,0.207,932.5,0,27.13,0
37,B,polyester,0.207,903.1,0,26.28,0
37,C,polyester,0.207,847.9,0,24.67,0
38,A,polyester,0.205,1102.8,0,31.47,0
38,B,polyester,0.207,904.2,0,26.31,0
38,C,polyester,0.207,863.5,0,25.12,0
39,A,polyester,0.207,942,0,27.41,0
39,B,polyester,0.207,849.9,0,24.73,0
39,C,polyester,0.207,865.6,0,25.19,0
40,A,polyester,0.207,968.9,0,28.19,0
40,B,polyester,0.207,861.7,0,25.07,0
40,C,polyester,0.207,814,0,23.68,0
1,A,chain_top,0.128,171.6,0,56.25,0
1,B,chain_top,0.145,161.5,0,67.9,0
1,C,chain_top,0.149,152.8,0,67.83,0
2,A,chain_top,0.125,175.6,0,54.88,0
2,B,chain_top,0.146,161,0,68.63,0
2,C,chain_top,0.145,156.8,0,65.93,0
3,A,chain_top,0.125,176.3,0,55.09,0
3,B,chain_top,0.141,167.1,0,66.42,0
3,C,chain_top,0.147,155,0,66.97,0
4,A,chain_top,0.157,166.6,0,82.14,0
4,B,chain_top,0.117,177.8,0,48.67,0
4,C,chain_top,0.117,169.7,0,46.47,0
5,A,chain_top,0.151,173.7,0,79.19,0
5,B,chain_top,0.111,188.4,0,46.42,0
5,C,chain_top,0.113,179.3,0,45.78,0
6,A,chain_top,0.148,178.4,0,78.17,0
6,B,chain_top,0.115,181.6,0,48.03,0
6,C,chain_top,0.11,191.9,0,46.45,0
7,A,chain_top,0.152,173.4,0,80.12,0
7,B,chain_top,0.118,176.7,0,49.21,0
7,C,chain_top,0.112,185.2,0,46.47,0
8,A,chain_top,0.156,167.2,0,81.36,0
8,B,chain_top,0.123,169.7,0,51.35,0
8,C,chain_top,0.112,182.8,0,45.86,0
9,A,chain_top,0.129,169.8,0,56.51,0
9,B,chain_top,0.138,170.9,0,65.11,0
9,C,chain_top,0.132,170.3,0,59.36,0
10,A,chain_top,0.126,174,0,55.24,0
10,B,chain_top,0.138,170.8,0,65.06,0
10,C,chain_top,0.131,172.1,0,59.05,0
11,A,chain_top,0.121,181.4,0,53.12,0
11,B,chain_top,0.135,175.6,0,64.02,0
11,C,chain_top,0.115,194.2,0,51.37,0
12,A,chain_top,0.12,183.5,0,52.86,0
12,B,chain_top,0.127,189.2,0,61.04,0
12,C,chain_top,0.122,183.3,0,54.56,0
13,A,chain_top,0.116,190.1,0,51.17,0
13,B,chain_top,0.131,183.3,0,62.9,0
13,C,chain_top,0.121,184.8,0,54.12,0
14,A,chain_top,0.116,191,0,51.4,0
14,B,chain_top,0.129,186.9,0,62.19,0
14,C,chain_top,0.126,178.9,0,56.8,0
15,A,chain_top,0.118,187.9,0,52.32,0
15,B,chain_top,0.13,184.3,0,62.29,0
15,C,chain_top,0.132,170.1,0,59.28,0
16,A,chain_top,0.116,191.3,0,51.48,0
16,B,chain_top,0.134,177.1,0,63.6,0
16,C,chain_top,0.132,171.2,0,59.68,0
17,A,chain_top,0.165,158.1,0,86.1,0
17,B,chain_top,0.127,164.4,0,53.02,0
17,C,chain_top,0.121,159.8,0,46.79,0
18,A,chain_top,0.157,166.1,0,81.88,0
18,B,chain_top,0.12,174.7,0,50.3,0
18,C,chain_top,0.115,173.8,0,45.97,0
19,A,chain_top,0.153,171.2,0,80.17,0
19,B,chain_top,0.115,181.6,0,48.02,0
19,C,chain_top,0.113,180.9,0,46.19,0
20,A,chain_top,0.149,176.7,0,78.47,0
20,B,chain_top,0.113,185.3,0,47.32,0
20,C,chain_top,0.111,186.1,0,45.87,0
21,A,chain_top,0.144,183.7,0,76.2,0
21,B,chain_top,0.111,188.3,0,46.4,0
21,C,chain_top,0.111,188.2,0,46.37,0
22,A,chain_top,0.142,187.6,0,75.65,0
22,B,chain_top,0.107,194,0,44.42,0
22,C,chain_top,0.11,191.1,0,46.25,0
23,A,chain_top,0.141,189.4,0,75.32,0
23,B,chain_top,0.107,194.6,0,44.55,0
23,C,chain_top,0.109,195.5,0,46.46,0
24,A,chain_top,0.141,189.3,0,75.28,0
24,B,chain_top,0.108,192.6,0,44.93,0
24,C,chain_top,0.108,198.3,0,46.26,0
25,A,chain_top,0.142,187.8,0,75.73,0
25,B,chain_top,0.107,194.5,0,44.54,0
25,C,chain_top,0.108,197.8,0,46.15,0
26,A,chain_top,0.143,185.5,0,75.85,0
26,B,chain_top,0.115,181.8,0,48.08,0
26,C,chain_top,0.108,197.6,0,46.1,0
27,A,chain_top,0.151,174,0,79.37,0
27,B,chain_top,0.121,173.3,0,50.75,0
27,C,chain_top,0.111,187.1,0,46.12,0
28,A,chain_top,0.111,200.8,0,49.49,0
28,B,chain_top,0.125,194.3,0,60.71,0
28,C,chain_top,0.113,198.4,0,50.66,0
29,A,chain_top,0.11,203.6,0,49.28,0
29,B,chain_top,0.122,199.7,0,59.44,0
29,C,chain_top,0.113,197,0,50.32,0
30,A,chain_top,0.109,204.3,0,48.53,0
30,B,chain_top,0.122,200.3,0,59.62,0
30,C,chain_top,0.112,199.5,0,50.04,0
31,A,chain_top,0.111,200.8,0,49.49,0
31,B,chain_top,0.122,201.3,0,59.92,0
31,C,chain_top,0.117,190.6,0,52.17,0
32,A,chain_top,0.114,194.1,0,50.46,0
32,B,chain_top,0.124,195.9,0,60.25,0
32,C,chain_top,0.125,180.3,0,56.33,0
33,A,chain_top,0.121,181.3,0,53.09,0
33,B,chain_top,0.129,187.1,0,62.26,0
33,C,chain_top,0.136,165.6,0,61.26,0
34,A,chain_top,0.133,165.1,0,58.42,0
34,B,chain_top,0.14,167.8,0,65.77,0
34,C,chain_top,0.144,157.4,0,65.27,0
35,A,chain_top,0.118,187.4,0,52.18,0
35,B,chain_top,0.142,165.8,0,66.84,0
35,C,chain_top,0.144,158,0,65.54,0
36,A,chain_top,0.117,188.5,0,51.62,0
36,B,chain_top,0.138,171,0,65.14,0
36,C,chain_top,0.144,157.7,0,65.42,0
37,A,chain_top,0.141,189.1,0,75.19,0
37,B,chain_top,0.111,188.2,0,46.37,0
37,C,chain_top,0.108,200.6,0,46.79,0
38,A,chain_top,0.159,164.5,0,83.15,0
38,B,chain_top,0.111,187.9,0,46.3,0
38,C,chain_top,0.108,196.7,0,45.88,0
39,A,chain_top,0.142,187.3,0,75.55,0
39,B,chain_top,0.104,199.5,0,43.16,0
39,C,chain_top,0.109,196.3,0,46.65,0
40,A,chain_top,0.145,182.7,0,76.84,0
40,B,chain_top,0.106,196.9,0,44.24,0
40,C,chain_top,0.106,209.4,0,47.05,0
1,A,suction_anchor,3.34,20.01,73.1,151.43,0
1,B,suction_anchor,3.66,18.32,79.6,170.72,0
1,C,suction_anchor,3.61,18.04,78.5,163.29,0
2,A,suction_anchor,3.35,20.11,73.4,153.7,0
2,B,suction_anchor,3.66,18.3,79.6,170.31,0
2,C,suction_anchor,3.24,19.45,71.2,139.39,0
3,A,suction_anchor,3.36,20.13,73.5,154.07,0
3,B,suction_anchor,3.29,19.72,72.1,145.13,0
3,C,suction_anchor,2.93,20.49,64.9,118.34,0
4,A,suction_anchor,2.65,18.53,59.3,88.38,0
4,B,suction_anchor,1.96,9.8,45.6,27.97,0
4,C,suction_anchor,2.77,19.38,61.7,100.72,0
5,A,suction_anchor,2.94,17.64,65.2,104.93,0
5,B,suction_anchor,1.79,10.73,42.1,25.07,0
5,C,suction_anchor,1.96,9.82,45.6,28.1,0
6,A,suction_anchor,1.68,10.11,40,21.14,0
6,B,suction_anchor,1.78,10.68,41.9,24.71,0
6,C,suction_anchor,1.98,9.88,45.9,28.55,0
7,A,suction_anchor,3.3,16.51,72.4,126.2,0
7,B,suction_anchor,1.77,10.64,41.8,24.44,0
7,C,suction_anchor,1.97,9.85,45.7,28.31,0
8,A,suction_anchor,2.92,17.54,64.8,103.14,0
8,B,suction_anchor,2.76,19.32,61.5,99.72,0
8,C,suction_anchor,1.97,9.84,45.7,28.22,0
9,A,suction_anchor,3.33,19.96,72.9,150.3,0
9,B,suction_anchor,3.3,19.82,72.4,147.34,0
9,C,suction_anchor,3.32,19.93,72.8,149.57,0
10,A,suction_anchor,3.03,21.21,67,130.88,0
10,B,suction_anchor,3.3,19.82,72.4,147.26,0
10,C,suction_anchor,3.33,19.98,72.9,150.7,0
11,A,drilled_anchor,1.3,6.5,32.4,8.71,0
11,B,suction_anchor,3.32,19.94,72.8,149.78,0
11,C,suction_anchor,1.85,12.94,43.3,31.45,0
12,A,suction_anchor,2.21,11.04,50.5,39.32,0
12,B,drilled_anchor,1.3,6.4,32.4,8.6,0
12,C,suction_anchor,1.83,12.79,42.9,30.46,0
13,A,suction_anchor,1.84,12.9,43.2,31.19,0
13,B,suction_anchor,1.97,11.81,45.7,33,0
13,C,drilled_anchor,1.3,6.6,32.4,8.83,0
14,A,suction_anchor,2.01,12.06,46.6,35.02,0
14,B,suction_anchor,2.19,10.94,50.1,38.34,0
14,C,suction_anchor,1.98,11.88,46,33.53,0
15,A,suction_anchor,2,12.02,46.4,34.71,0
15,B,suction_anchor,2.18,10.91,50,38.04,0
15,C,suction_anchor,3.32,19.92,72.8,149.45,0
16,A,suction_anchor,1.84,12.91,43.2,31.28,0
16,B,suction_anchor,2.16,10.82,49.6,37.14,0
16,C,suction_anchor,3.33,19.96,72.9,150.18,0
17,A,suction_anchor,2.89,17.36,64.2,100.22,0
17,B,suction_anchor,2.74,19.21,61.2,98.11,0
17,C,suction_anchor,3.41,17.04,74.5,138.35,0
18,A,suction_anchor,3.28,16.4,72,123.74,0
18,B,suction_anchor,3.06,18.36,67.5,117.82,0
18,C,suction_anchor,2.78,19.43,61.9,101.39,0
19,A,suction_anchor,2.93,17.6,65,104.29,0
19,B,suction_anchor,1.78,10.68,41.9,24.71,0
19,C,suction_anchor,1.97,9.83,45.7,28.15,0
20,A,drilled_anchor,1.3,4.35,32.4,6.32,0
20,B,suction_anchor,1.78,10.71,42,24.91,0
20,C,suction_anchor,1.63,11.43,39,22.08,0
21,A,drilled_anchor,1.3,4.4,32.4,6.38,0
21,B,suction_anchor,1.64,11.5,39.2,22.46,0
21,C,suction_anchor,1.78,10.7,42,24.83,0
22,A,suction_anchor,1.88,9.4,43.9,24.76,0
22,B,suction_anchor,1.99,9.93,46.1,29.04,0
22,C,suction_anchor,1.78,10.71,42,24.91,0
23,A,suction_anchor,1.88,9.41,44,24.85,0
23,B,suction_anchor,1.8,10.78,42.3,25.37,0
23,C,suction_anchor,1.64,11.48,39.2,22.39,0
24,A,suction_anchor,1.7,10.2,40.3,21.67,0
24,B,suction_anchor,1.79,10.76,42.2,25.28,0
24,C,suction_anchor,1.79,10.73,42.1,25.09,0
25,A,suction_anchor,1.88,9.4,43.9,24.77,0
25,B,suction_anchor,1.8,10.78,42.3,25.37,0
25,C,drilled_anchor,1.3,4.85,32.4,6.88,0
26,A,suction_anchor,1.69,10.17,40.2,21.5,0
26,B,suction_anchor,1.97,9.84,45.7,28.25,0
26,C,suction_anchor,1.98,9.9,45.9,28.75,0
27,A,suction_anchor,2.94,17.65,65.2,105.02,0
27,B,suction_anchor,3.43,17.17,75,141.34,0
27,C,suction_anchor,1.78,10.69,42,24.8,0
28,A,suction_anchor,2.03,12.17,46.9,35.93,0
28,B,suction_anchor,1.99,11.94,46.2,34.02,0
28,C,drilled_anchor,1.3,7.65,32.4,9.99,0
29,A,suction_anchor,2.03,12.2,47,36.17,0
29,B,drilled_anchor,1.3,6.8,32.4,9.05,0
29,C,suction_anchor,2.02,12.12,46.8,35.54,0
30,A,suction_anchor,1.86,13.05,43.6,32.27,0
30,B,suction_anchor,1.83,12.83,43,30.74,0
30,C,suction_anchor,2.24,11.22,51.2,41.18,0
31,A,suction_anchor,2.25,11.24,51.3,41.37,0
31,B,suction_anchor,2,12.01,46.4,34.6,0
31,C,suction_anchor,2.22,11.12,50.8,40.09,0
32,A,suction_anchor,2.02,12.1,46.7,35.32,0
32,B,suction_anchor,1.99,11.96,46.2,34.16,0
32,C,suction_anchor,2.2,10.98,50.3,38.66,0
33,A,suction_anchor,1.99,11.94,46.2,34.02,0
33,B,suction_anchor,1.81,12.69,42.6,29.77,0
33,C,suction_anchor,3.3,19.78,72.3,146.36,0
34,A,suction_anchor,3.3,19.82,72.4,147.3,0
34,B,suction_anchor,3.29,19.74,72.2,145.55,0
34,C,suction_anchor,2.94,20.59,65.2,120.1,0
35,A,suction_anchor,2.22,11.09,50.7,39.82,0
35,B,suction_anchor,3.28,19.69,72,144.36,0
35,C,suction_anchor,3.25,19.5,71.4,140.45,0
36,A,suction_anchor,2.22,11.1,50.8,39.96,0
36,B,suction_anchor,2.99,20.95,66.2,126.26,0
36,C,suction_anchor,2.94,20.61,65.2,120.35,0
37,A,suction_anchor,1.88,9.41,44,24.84,0
37,B,suction_anchor,1.79,10.73,42.1,25.05,0
37,C,suction_anchor,1.64,11.5,39.2,22.49,0
38,A,suction_anchor,3.27,16.37,71.8,123.13,0
38,B,suction_anchor,1.79,10.73,42.1,25.04,0
38,C,suction_anchor,1.98,9.9,45.9,28.72,0
39,A,suction_anchor,1.55,9.28,37.3,16.59,0
39,B,suction_anchor,1.99,9.97,46.2,29.36,0
39,C,suction_anchor,1.98,9.89,45.9,28.7,0
40,A,suction_anchor,1.69,10.15,40.2,21.36,0
40,B,suction_anchor,1.99,9.95,46.2,29.21,0
40,C,suction_anchor,1.99,9.94,46.1,29.12,0
